Customer ID,Age,Gender,Annual Income,Spending Score,cluster,segment
13b200fb-a8b3-4861-bc81-93ac906b37fd,57,1,135290,39,2,Young Spenders
e96f6f63-f71a-4f4c-8125-e53652a1b58d,76,0,189305,39,4,Average Customers
223c155d-0063-4892-81a1-6aee11bf3fb7,34,1,151112,35,2,Young Spenders
90d41402-9e50-4d94-9246-af60acb95a43,89,1,66323,86,1,Budget Shoppers
9170cf78-906a-4425-a8c0-8c9a6daa9274,34,0,174069,15,0,High Value
ceb6a4b1-925b-4040-a8bd-51c46be91270,64,1,76655,16,2,Young Spenders
b0770f6c-a81a-42e3-b2d9-042406b6b39a,24,1,143372,25,2,Young Spenders
e56ba8a7-3424-4934-840f-ba04aa52cc7f,55,0,111764,18,4,Average Customers
bd90e06c-db1c-46e1-b016-1acaea80ba60,84,1,142286,39,2,Young Spenders
b41d027d-48c8-4d1a-8de3-0e3a57b4e818,72,0,148326,95,3,Savers
052c0bb0-b259-4fac-b090-66822627962f,53,0,101061,61,3,Savers
ad8f1ca2-54b0-4070-a333-2fd5bf63c578,85,1,161924,26,2,Young Spenders
bd644298-e43d-475f-98f6-67b03dc136a4,85,0,173245,84,3,Savers
be7031c3-7d61-4ff6-af8e-4a34db857585,45,1,196725,19,2,Young Spenders
13e2e441-4002-4f31-8e01-a563a52e0f1d,43,0,20953,32,0,High Value
e57fdcaf-1394-46f9-9eb0-fb3ef7aa6fdb,86,0,109022,29,4,Average Customers
1508894c-0fec-448d-b4fd-42995713fc5f,19,0,129516,21,0,High Value
978f4588-019e-446a-90ad-5e8d166b0a73,45,0,164003,51,0,High Value
cd5c4d4a-e09c-47b8-8a86-ad7bf33ffcdc,36,0,27840,36,0,High Value
af312505-503a-4a21-b6ed-6f05935e3fae,51,0,145171,71,3,Savers
d7a8d545-2907-46c8-84d7-fa841cf3f15c,38,1,26427,39,2,Young Spenders
232e7d0e-a8ac-484f-a7d9-977cdf8ad90a,27,1,56203,32,2,Young Spenders
58ac92aa-cfd0-4cad-8678-a4b83664f302,19,1,82173,10,2,Young Spenders
0399d445-cd05-4669-9fc1-c1e15d1dae0e,81,1,54017,17,2,Young Spenders
253c1e99-a1f2-4a08-abfd-23886f6fd829,72,1,54956,2,2,Young Spenders
961ce28c-1daf-4da0-80b8-2efd964311ec,78,1,186007,97,1,Budget Shoppers
f17fbb93-945a-4d78-b6d9-d5e74f766f9d,53,1,160578,6,2,Young Spenders
bb5c5d99-e2d3-4767-8d83-2c81a991a0c3,83,0,178348,29,4,Average Customers
ae72e9c8-0e7c-487f-838c-6249adecaf9a,77,0,169719,55,4,Average Customers
9ebb7634-543e-48e6-b54f-60a6f1e443da,54,0,165825,98,3,Savers
3787f7ba-d2be-40b9-aecf-17eacd3dcb50,42,1,193045,89,1,Budget Shoppers
a0e67ffe-bdf9-4f19-9c1e-8b1fa3b1d509,70,1,78287,3,2,Young Spenders
5a70b81e-ce1c-4a1f-9261-189df19aad74,29,0,118684,34,0,High Value
3b1f7add-30fb-4a26-860f-35ccd355a0de,88,1,116405,39,2,Young Spenders
6f33b4ee-3229-4142-ba94-7bfad1ca0148,37,1,121849,4,2,Young Spenders
5a1ea26f-eb79-45aa-9f7c-8de30082eae2,22,0,143719,41,0,High Value
ccf68e64-dd0a-42c8-af5a-b9c63279585c,21,0,101576,83,3,Savers
b9b12e25-242a-4348-98f2-573f986a933c,36,0,26334,57,0,High Value
86020c4a-69f2-437a-b5a6-e6ac368e4637,50,1,157555,17,2,Young Spenders
a78e4455-ac5e-4661-a51b-08e7a98c21ab,53,1,74738,55,1,Budget Shoppers
a19318d0-9239-4cd2-aa2c-db80298d3a6e,70,1,129521,31,2,Young Spenders
2265a1ff-39a5-4a9d-b1a1-4ed26bfc4e96,38,0,137145,59,0,High Value
a89bd9bc-80df-43cd-8304-aee824e2f8cb,58,1,38318,60,1,Budget Shoppers
3e8bb550-47cd-4528-8aa5-3b27ff02073e,48,0,91467,69,3,Savers
6682df3d-1ef3-4e04-8937-4ab41077733b,51,0,45879,15,0,High Value
26949bbb-adee-4a4a-b3cd-4058d5d3d261,27,1,52391,41,2,Young Spenders
1915a8a0-d820-4500-89f8-c07f1779c57c,33,0,119850,56,0,High Value
75bd7ea9-ad1d-4890-90f5-4ea85288a6f4,76,0,170078,6,4,Average Customers
c31c7f85-2eac-42de-8cf7-2cc98cb185b9,79,1,117332,26,2,Young Spenders
a61dbcfd-b5ac-4490-a6c2-08ef6cd332c9,52,0,174466,55,3,Savers
60ffb19f-7110-47bc-993c-1739aeb1d231,85,0,101361,96,3,Savers
14deeb50-9d65-427d-babd-137e86ccdb5f,18,1,98304,58,1,Budget Shoppers
1adee7ee-0f65-483f-959e-0a719b870400,41,0,144752,78,3,Savers
c8864ef3-b849-4dec-9600-953a882fe63e,82,0,24320,23,4,Average Customers
38520282-8c74-4bd1-b64b-ffb002dce3fb,54,1,106714,20,2,Young Spenders
470474a7-c418-46a8-a984-43abeb281407,22,1,194907,76,1,Budget Shoppers
09145ff5-8f35-462f-8efa-80ce480c734c,75,1,85799,96,1,Budget Shoppers
3751f31a-9dac-46ed-afbd-b99c326cd984,71,1,63982,75,1,Budget Shoppers
97e26698-f92c-4cc2-b2fe-09d7d46077ac,41,0,87073,25,0,High Value
c33a5ab2-6085-438a-9d62-a70eafa8beba,90,0,140436,10,4,Average Customers
39edec99-c6c9-4b6c-bf07-9ea2aa10eddd,21,0,90740,56,0,High Value
8081a26b-3642-4230-830d-c904148c81d2,69,1,174694,43,2,Young Spenders
52b73425-892e-4595-8ca1-5a0c899eeca6,75,0,71474,91,3,Savers
a98dae0c-b521-4d87-9d67-73e1f6874982,70,1,56374,7,2,Young Spenders
7150b9cd-53a8-490d-9654-64aa3333b7ee,40,1,88459,95,1,Budget Shoppers
65013305-e804-46ec-a7c7-e568dd71a6dd,23,0,133914,44,0,High Value
d8ff5f28-7490-403c-8a40-469ce1c738e9,41,0,182523,79,3,Savers
35ae6135-3d36-4c36-90de-5a7df63f6439,34,1,183346,22,2,Young Spenders
5ad09a15-5b72-4ed8-9e22-eafe4330774d,78,0,136769,33,4,Average Customers
91bc4e41-7d65-4a22-9f29-a862563247a7,40,1,20733,51,2,Young Spenders
fab1d2ec-7db0-4d26-9f6c-a26659d20511,20,0,41393,30,0,High Value
5d1ba1b5-899f-43be-bdd0-9d03c2ebc539,73,1,36205,21,2,Young Spenders
d9bd54d6-d652-4cbe-b39f-79292185c383,47,0,65662,57,3,Savers
bf8c6ac0-85a0-4546-97b8-b8c80c7260d7,56,1,97772,74,1,Budget Shoppers
fc69ced1-ed6c-485b-be9d-8db4d4be9fa7,71,0,197836,15,4,Average Customers
03643ade-854e-48f3-bab3-d961de3d6d7a,57,0,54469,10,4,Average Customers
a05031f1-d780-4ff4-bbc2-73c14f1af48a,60,0,124047,98,3,Savers
7091c54c-7dca-4eb1-87ac-ee5c42afb534,73,1,81323,70,1,Budget Shoppers
71f0eb99-7969-4c85-908b-454e7e32998f,82,0,39391,26,4,Average Customers
0503efbf-1ecc-489d-bb04-0aa739aff1c0,48,1,101082,26,2,Young Spenders
83462fb8-6625-44ec-82dd-c54cc9304d2b,77,0,109549,74,3,Savers
156f1fad-9015-430d-ba9e-6cfc9015de4a,59,1,194924,40,2,Young Spenders
bc2f737f-f1f2-4db9-ab4d-2097eafb1867,60,1,178052,54,1,Budget Shoppers
f6eb2491-0ac4-4822-84b7-896349f6ca46,23,0,106726,22,0,High Value
4c33493f-20fd-4437-a338-7990a2b1d797,45,1,198713,19,2,Young Spenders
032a65ef-055d-4c22-a863-8cb0bca5f018,63,1,92958,25,2,Young Spenders
2bb15076-9b3e-4f3f-b9dd-cf877c455218,18,1,159187,56,1,Budget Shoppers
54da95d0-b48b-4791-a6fa-bb9055f48d8f,71,1,93430,16,2,Young Spenders
e87795ae-1dc1-4eb6-b208-c55be553f799,24,0,42163,74,0,High Value
070d9fd6-3c66-49d9-a5b1-57bbb23c4f6f,71,0,122521,66,3,Savers
30979e64-0948-40bd-8a6e-92edf5bc5b70,87,0,135385,78,3,Savers
e1655d99-439f-4e90-a43b-94a215b53536,44,1,183922,2,2,Young Spenders
d32cb77a-edea-4e40-b976-bc0280bcfe93,70,1,20908,68,1,Budget Shoppers
dd2af46f-e80e-4b0c-b5fe-a85b9e9ab3f7,58,0,173955,56,3,Savers
b3cf2f01-e7c5-4b45-baa2-d5ab405edbfa,88,0,94293,83,3,Savers
b50a462c-c086-4b39-b802-11530bff89d6,26,0,21649,59,0,High Value
03b3e12b-23a1-4970-b138-307e6def23b1,69,0,180330,53,4,Average Customers
06d01f17-656f-43db-b2cb-abd0659a3a68,73,1,37561,86,1,Budget Shoppers
e9f8f932-ba71-442b-85a6-56e0d50805b0,88,0,81898,73,3,Savers
2a2c40d7-ef91-4148-bae9-36a5377f27cb,64,1,101560,75,1,Budget Shoppers
ead643a1-fc51-475c-a5a5-c745b4c114ce,85,1,44607,13,2,Young Spenders
970e0af1-cc43-4103-9663-053816a63740,64,1,173348,84,1,Budget Shoppers
27e8160a-88ad-48d9-9056-52bd2f225df0,63,0,127435,77,3,Savers
1364c4aa-7a2a-41c4-a3ac-0cdaf54c2501,64,1,170870,72,1,Budget Shoppers
cd405d75-c622-4f85-9a9b-bd631b7dd235,21,1,129790,7,2,Young Spenders
031f8120-8356-4b4f-9b99-7b70a0e79817,79,1,80187,83,1,Budget Shoppers
bf8c258f-b951-42b3-b198-51745a1e6ade,83,1,159614,8,2,Young Spenders
de62a1ca-2690-4b16-b9ad-8c5bc1f78849,76,1,89407,16,2,Young Spenders
f81d8190-7562-45fb-a558-ecbafba4fd78,67,1,153531,59,1,Budget Shoppers
eb18a22c-1e00-4082-92bf-b878b834687b,85,0,198777,89,3,Savers
9b588ef2-105a-452b-b6e8-534b5885a18f,59,1,78594,19,2,Young Spenders
376d2107-1885-41a8-b612-99c09e400c92,55,1,85115,91,1,Budget Shoppers
19bbaf6c-2193-4a0d-b186-dffc1d475202,39,1,193628,85,1,Budget Shoppers
faaa3db8-0aa0-4175-b6b8-4b880a029c34,77,0,102407,100,3,Savers
264c05de-ba8e-4e15-95d1-6499d556c257,34,0,89281,56,0,High Value
4022e1a8-dcc1-46f6-be00-fab67feeeba6,86,1,82548,60,1,Budget Shoppers
6c377620-e3d7-4781-8c93-91cea1fc4f5b,40,0,103640,52,0,High Value
8e84e92e-2f61-4830-95f0-bb21df844e8a,68,0,91405,1,4,Average Customers
42b811b5-777b-4bac-9a30-d0785201c5d7,79,1,123445,66,1,Budget Shoppers
3411689e-ddc3-4fe1-b900-af67c14e80d5,29,1,137270,66,1,Budget Shoppers
737b44d7-dc01-4230-81c5-7c23bf1c0346,83,1,171348,63,1,Budget Shoppers
fa9324e2-86a6-4f2f-a1fd-c21b89614e18,41,0,141119,40,0,High Value
6715f282-f30c-4f4b-9f27-5088672cda3d,82,0,127526,14,4,Average Customers
62eb7d37-667a-4a1f-8d21-40fe0cd81ec4,75,0,185054,47,4,Average Customers
a4ac7a11-4425-4b2d-a7d5-3c9bde3cf26b,78,0,107494,94,3,Savers
0ab046b0-8203-4251-a273-f791df0f288d,53,1,57688,10,2,Young Spenders
c40fc1a0-cc0c-4b6e-b1e3-382988c47593,78,1,149736,44,2,Young Spenders
f8f96e7e-b48a-4651-a1dd-fafd9a7fd1ee,75,1,50256,78,1,Budget Shoppers
478352ed-b9ef-459e-a590-21bbc3082dfa,66,0,134911,59,3,Savers
c50ca4d2-dc17-44b4-bc05-7ce1f9cdc26e,86,0,74521,6,4,Average Customers
2bdcd68b-f1db-4f53-895a-297b3fec0d28,29,1,148755,82,1,Budget Shoppers
ee1aab8e-8116-4158-8b20-df700e20fade,19,0,161632,9,0,High Value
7212d4a1-753d-48d5-9a62-da5a970ea423,68,1,38528,98,1,Budget Shoppers
028c46e9-3fd2-4e12-aa2c-73e69702672c,84,1,22909,75,1,Budget Shoppers
38ae414c-383f-4f9a-976b-e1b24eef957d,67,0,187832,10,4,Average Customers
9621ec0a-1539-42cc-8f4d-76a924a01928,46,0,95914,81,3,Savers
6bf4c7ec-2e20-4295-9c9f-758d99524fe2,55,0,153041,38,4,Average Customers
edc7c300-5d61-4f15-9e60-78483ae2111d,84,1,76245,50,2,Young Spenders
2e1b6415-3355-4704-a0fe-a539b8a9b209,67,1,129619,38,2,Young Spenders
dd8b9d62-3810-4077-99ee-1a72c45607af,69,0,198222,25,4,Average Customers
2bba0ae6-555a-4089-808c-81c764472be5,65,1,119444,93,1,Budget Shoppers
470e5c53-d915-4137-b652-354b2463d671,78,1,38448,48,2,Young Spenders
09fc6bc4-2122-4979-a6e6-125bc356da22,40,1,97741,52,1,Budget Shoppers
b799551a-fe07-4c8e-b70a-d5df9d66ed81,72,0,164386,46,4,Average Customers
a17aac11-31ea-4c1c-87a2-8892d1f93824,54,1,91225,28,2,Young Spenders
4853da47-603c-4169-91c4-d68305ad6ca4,19,0,122126,46,0,High Value
66e27f9f-8e65-4952-8406-0032a49fce0d,62,0,54526,76,3,Savers
9e96cf1e-496e-4547-a981-2e485c00dd46,55,1,158515,50,1,Budget Shoppers
2e72afee-b14d-40b1-a4f9-c2d642f17011,26,0,154839,83,3,Savers
e062a013-6961-425e-9dc3-cf22000fae95,51,1,154021,71,1,Budget Shoppers
064e51d1-8861-42a0-9b02-91f520d68e13,51,1,191537,41,2,Young Spenders
e3623cad-6a78-4f78-bda3-b8593c88a68d,34,1,66604,91,1,Budget Shoppers
fa4bd116-edd0-4e77-aed1-0f929a1d0043,79,0,69881,29,4,Average Customers
030d5b35-bfb5-4f07-a3e9-5ad2682377df,53,0,85717,13,0,High Value
9dfe042d-fe6b-4b74-8e5c-3d03433956d4,49,0,190332,53,3,Savers
ef3c14a1-1f13-4146-b661-bed3eea727b0,48,1,26077,52,1,Budget Shoppers
49374728-9fb7-4f33-8cee-0cb83eb2c8f5,23,0,174708,85,3,Savers
edc7e074-4462-4bd9-baab-326e27c5adeb,80,0,156773,67,4,Average Customers
34e84fbd-bc66-4a42-b41f-6698d3d8b095,19,0,169276,95,3,Savers
19e1ca6c-b0df-461c-8cbf-94dd9bf341ec,79,0,95639,76,3,Savers
126ca1fd-f0ef-40da-bfd2-1565b09c53c3,75,0,124498,27,4,Average Customers
d6de240b-cabe-4204-89fa-93985320af71,44,0,120679,77,3,Savers
2270ca39-aab0-46b3-aa7f-117e931404d3,52,1,152295,91,1,Budget Shoppers
d2302991-5e2b-4d11-99c1-9080136cf58a,69,1,165227,27,2,Young Spenders
ccfe065d-ce0f-471c-9647-deb0bb47a646,66,0,159783,32,4,Average Customers
9bfcc6da-bbca-4f11-b734-72fa3c6324d5,38,0,175705,31,0,High Value
e221873f-4c77-4703-92ef-bbed279c81e3,64,0,137245,60,3,Savers
df082063-bc37-4c89-8b1f-9c5498727268,45,0,194383,4,0,High Value
4b9cbf06-dded-4d07-8c1a-02ee164f0d18,73,0,59263,35,4,Average Customers
d958ae49-2043-4eb4-8462-1aa621b486db,63,0,95665,99,3,Savers
04902637-1050-4e53-8117-60404df896e9,73,1,48069,82,1,Budget Shoppers
c426a010-2777-4b68-b361-90601fc72cd5,83,0,113215,70,3,Savers
4263a808-f25a-4ff8-98e5-e48d8c8ad50e,74,1,53856,23,2,Young Spenders
49687ab1-89a7-42f8-9b16-5fbe8ea62590,39,0,172160,6,0,High Value
98af53c9-19ba-43e6-98d7-029b2f6da6eb,86,0,72309,54,4,Average Customers
71109abb-b79d-4e91-939d-1c42db235ce3,41,1,49545,43,2,Young Spenders
505b77e3-529c-48aa-b845-0dcd49f522c2,57,0,120031,39,4,Average Customers
cb0d250e-0355-437e-837e-55ddc6e47f67,69,1,167306,54,1,Budget Shoppers
28986534-01cd-4835-a1e7-405a6c3f1f31,66,1,89511,46,2,Young Spenders
44ab91a1-6481-40f6-af9e-f2fb78eb9633,40,1,55208,16,2,Young Spenders
380f9990-f597-43ca-9491-4fd6f61f5a03,60,0,108863,80,3,Savers
7a2e2fe5-6355-4de3-b7bf-a7270078e390,46,0,181242,98,3,Savers
b1d0620c-9c96-41df-84fd-ee59eaa6f085,88,1,169138,100,1,Budget Shoppers
ff1e47cf-076f-4c16-8893-b160541703ad,57,0,164003,55,3,Savers
43887acb-dfea-46d9-ab39-9104fce4392f,51,0,37102,43,0,High Value
403435df-95ad-4f62-9cc5-0729cd80e005,70,1,55667,22,2,Young Spenders
35b87d46-cb29-4eb6-a0b5-fc17ec631fdd,64,0,176766,68,3,Savers
9001d15f-7ec9-4ca4-ab4e-5005526c90f3,81,1,196637,74,1,Budget Shoppers
acd44010-74ef-4fbb-950e-bc92c59caed4,20,0,184387,40,0,High Value
3cbcce97-f541-4bf8-8e53-c44b6b2b88a6,58,1,104660,47,2,Young Spenders
cf64f0fe-6060-440a-9cd4-40379bbceda4,77,0,139804,22,4,Average Customers
25fc839e-3dae-4731-b68c-968c25fabd08,41,0,174504,52,0,High Value
d1119ba8-3b7b-48f9-aaeb-da3412dbc18d,86,1,52216,62,1,Budget Shoppers
c1026f2f-c4a3-4914-8f48-9227d02606e2,40,1,80082,79,1,Budget Shoppers
9355cd12-1a34-4899-844b-5c5c9eb7a996,43,0,127348,7,0,High Value
e2166230-573b-4106-9bbd-8605a4d344a2,56,1,48666,47,2,Young Spenders
1fb9276e-2d68-4149-99ac-447f4607c084,74,0,40689,75,3,Savers
7a51308d-08eb-4f01-a82a-ede623afe19b,82,1,135260,63,1,Budget Shoppers
6a28d182-4618-4412-a59e-7b68dee25833,25,0,135621,44,0,High Value
c21bdd04-476f-4999-b417-bfd058cff096,52,1,22771,1,2,Young Spenders
55b58ffd-8345-4e23-b347-324baab8a7c6,36,1,185752,31,2,Young Spenders
da51938a-f65d-4557-98a1-7a9607362622,58,1,124853,30,2,Young Spenders
8fb6886c-ec45-4839-b914-96a71b188574,83,0,25680,74,3,Savers
00551c59-05ca-427f-bdbe-818fd64384a9,49,0,123489,79,3,Savers
5037bd1e-3bdd-4424-ae1f-6d6197d2166f,79,0,123362,7,4,Average Customers
85d7e324-5118-4609-ba7a-8f0848458c96,36,0,133984,93,3,Savers
ce242490-c210-4116-a9d7-1b8fd610b0ed,56,1,50427,52,1,Budget Shoppers
26e32927-7255-476d-894d-e430e0eda8ef,74,1,109479,75,1,Budget Shoppers
f330001b-caa9-4233-af3e-4f134f342bbe,29,0,79914,38,0,High Value
b5e3b540-dee6-42d4-8c91-22580c12a6b6,48,1,70861,79,1,Budget Shoppers
1a1193f1-6244-45e5-9633-954980ab46da,61,1,173781,57,1,Budget Shoppers
8277a8aa-4d2d-4b2a-87b1-ba1c37f4670c,42,1,124496,64,1,Budget Shoppers
c5e1f96e-0d90-4ed2-954e-ace917275673,20,1,190420,69,1,Budget Shoppers
9dd88f36-3a4b-4059-8a9f-16736cdb3405,34,1,100159,59,1,Budget Shoppers
ee28a141-7239-4b72-a0dc-5bf203c3bbc9,33,1,54510,96,1,Budget Shoppers
0f40a665-7975-41ad-89d1-4f7352dccfca,38,1,156178,41,2,Young Spenders
61d639a9-5457-40f0-ad53-54d98853c0de,51,1,59939,59,1,Budget Shoppers
e7e22028-a1c3-49ba-b4c3-3348ae98515d,22,1,145127,53,1,Budget Shoppers
8f00444e-1da2-43d9-886b-b197c82eb336,67,1,64896,99,1,Budget Shoppers
9988976b-8450-4d0f-b971-83e476609025,84,0,88812,51,4,Average Customers
4968c704-bb0b-401a-a63b-a16f36aed604,26,0,154753,57,0,High Value
ce34bc0c-3f65-4ed9-8989-c482f03a1d23,69,1,159919,40,2,Young Spenders
f8647746-21db-4c51-971b-1be0c59a881e,19,1,45336,53,1,Budget Shoppers
d5da1282-d7be-4cbe-9cbf-cb05315284a7,56,0,160231,12,4,Average Customers
d601e997-b16a-45eb-8c2d-358dad6653b8,41,1,144324,21,2,Young Spenders
31ccf237-208e-4c1c-8733-c5cd379cb3db,22,0,131870,14,0,High Value
6ecaf16d-4bad-499d-9bdb-51f7b54ed43a,69,1,20104,39,2,Young Spenders
654faf06-7ed1-4f1e-aa13-1c6f818a249c,57,0,77952,5,4,Average Customers
c5dc7337-a6c4-45b4-a2a4-b60912d8be20,24,1,199076,65,1,Budget Shoppers
3b6b7da7-d27a-4316-bbeb-060382c5305f,31,1,92650,2,2,Young Spenders
b2d3e4f7-bc9b-4aa1-acb6-c775ddb37697,25,1,170959,70,1,Budget Shoppers
8b1f6a4a-3dd1-431c-9b20-82d9e21fb68f,55,1,83562,34,2,Young Spenders
1467a2a9-cc1b-404b-b7d5-b3c0d3659bed,54,1,172382,23,2,Young Spenders
c392c8b2-eebe-49a7-a236-e9e8675bf558,39,1,60008,27,2,Young Spenders
a5ad4f09-3d73-4f6a-8613-7bc910a2b09c,31,1,144867,81,1,Budget Shoppers
2d30c536-1459-45f2-bde0-2129ff246c59,72,1,196122,11,2,Young Spenders
2d7ea03c-040d-4b35-afb8-a5ca883bb866,87,0,27167,33,4,Average Customers
ce368066-c0d8-4217-9bb5-43c60585a337,71,1,168707,99,1,Budget Shoppers
b72c7273-4639-4693-9982-17bd3c1221ee,69,0,93861,12,4,Average Customers
7b219b3d-42e0-4fdc-85a2-8e1b79dad1fe,37,0,55490,27,0,High Value
549090ea-4ec1-4a61-8433-aac5005ad67d,47,0,114120,15,0,High Value
ac37ebe5-c003-44b2-83d4-f76596986d38,52,1,187849,59,1,Budget Shoppers
76589ce3-d58a-497d-b694-3f5477278129,49,0,99984,63,3,Savers
b8565c5b-1304-4d1a-ac05-0badf0b675c9,74,1,184858,29,2,Young Spenders
873d22c5-8cfc-4d79-a7cd-5acf68cbb501,34,1,160824,50,1,Budget Shoppers
b72f7c21-6d65-4a36-bf5c-7e37fc36e93e,72,1,73969,65,1,Budget Shoppers
6ba5a806-51d0-49e5-863b-dad8a8165d28,36,0,138816,65,3,Savers
60a3ee00-4efe-4278-9940-d8b9d252cc40,28,1,145481,88,1,Budget Shoppers
2dbd6575-fb6e-49a2-9238-278090c2fbf0,90,0,114829,2,4,Average Customers
8d9a2d3b-75b2-4f1b-8f2a-81e3bb22109d,47,1,87398,24,2,Young Spenders
5465e3bf-f711-4fd2-b45c-717147f38548,86,1,61327,7,2,Young Spenders
ed492f68-039c-405e-a34e-5202719c2a40,73,0,124554,15,4,Average Customers
5f0396c2-0316-4b53-8748-149ff0b84b95,55,0,83935,85,3,Savers
a7c83132-1dbb-407f-a7d2-e3ee8ebe1fc3,67,1,60892,59,1,Budget Shoppers
19daf9f7-1b0b-4d34-969c-48078c418f78,78,1,20413,44,2,Young Spenders
5e4fc500-dcb6-4942-abe3-b33ad82a2883,64,1,108810,63,1,Budget Shoppers
f14bb00e-5be7-42f1-bd75-733b4769a850,43,0,132743,36,0,High Value
833b203d-0e6b-475a-bdb8-bc553ec6897b,83,0,104181,1,4,Average Customers
3bf895e5-5e0c-442c-b445-3c28ae227c62,34,1,125144,85,1,Budget Shoppers
c1b553a1-4b60-45a0-8504-4107f7495621,77,0,32247,63,3,Savers
25df3e32-d769-428d-a240-4ddb51efcb70,59,1,111425,52,1,Budget Shoppers
f2cca858-ac79-4b3e-bd2f-b99ca2b49d00,72,0,38618,31,4,Average Customers
ac4c7f60-6985-414f-9ec3-8a4c6f77350b,57,1,63778,57,1,Budget Shoppers
3e2bbad6-c766-4c20-a183-49621025d0eb,71,1,193546,63,1,Budget Shoppers
4a731454-9e35-4850-951e-ca2e08e0f7ad,31,1,30505,48,2,Young Spenders
a696eb09-1ce6-4f1b-a3c1-336806397bb0,81,0,72824,24,4,Average Customers
72c92f43-a16c-4d71-b966-c6ea64d31370,82,1,117130,58,1,Budget Shoppers
1093b0bc-3a07-4dd3-8036-66fdcb9bd901,41,1,114443,14,2,Young Spenders
45b1208c-9fdf-4e88-b2d3-50e815ef9a05,58,0,126819,34,4,Average Customers
d717f4be-dc78-4a01-a3f5-11e57c4bb43b,72,0,160849,97,3,Savers
7e99ebf1-ab7a-40b1-9656-c3cccdd12b5f,80,1,95597,47,2,Young Spenders
d5a441cf-dc26-485b-a638-9711e3a15436,23,0,73735,98,3,Savers
56d3b30b-c2d8-4ad5-b031-394668d7638e,83,0,163569,18,4,Average Customers
45622381-d950-4646-a0f7-842cc10bc0e8,35,0,195678,71,3,Savers
e150c0aa-997d-4e8b-ae35-d0b78549bc19,67,1,122477,19,2,Young Spenders
c95b7ca2-84fb-45b4-bee5-c300aa055d16,29,0,98005,38,0,High Value
b304514e-1a28-4e8e-8c54-39969bcd19e2,66,0,140084,44,4,Average Customers
527efc80-457d-4deb-a283-88bb9cfe7bec,33,0,183148,84,3,Savers
90173a4d-c9dd-4995-8e4c-361e4705d988,87,1,140111,44,2,Young Spenders
09d2443c-4837-4d9d-84f9-19d0e979056a,72,0,38611,87,3,Savers
15b576e2-b7d0-4f1d-8d18-734c2383dab4,61,1,195305,66,1,Budget Shoppers
c296cdc8-4444-4a08-b6ff-9126a7284cc3,63,1,170688,73,1,Budget Shoppers
19d578e4-d81b-48d3-9b8b-7fab47566bbc,69,0,78140,41,4,Average Customers
7a9f8d8c-a039-4fb8-aa26-c8861b758819,31,1,153008,58,1,Budget Shoppers
df8e8372-4d90-40be-8ea5-7fb1f623d785,27,0,131134,99,3,Savers
eac0eabe-545e-49df-b14b-bdcf8919905f,22,1,76090,13,2,Young Spenders
1143b9c9-a3b2-48af-982e-b151314a8d34,38,0,184355,71,3,Savers
2e976814-847e-4158-a032-fd0c0320ce4c,83,0,31241,58,4,Average Customers
adda497d-25b5-4cb2-8384-f78d3f441068,50,1,91230,27,2,Young Spenders
4ff50d90-4f71-47c9-a333-caf259c8fdb1,38,0,65547,61,0,High Value
44faad8a-2306-4ee4-991c-c9c516a4dbb1,75,1,129187,21,2,Young Spenders
30f5d3bf-0bf7-40de-b300-dafed77e7ce6,70,0,91037,11,4,Average Customers
f0e9e0c0-867b-4065-a35e-21fdc7d86b3b,85,0,153007,31,4,Average Customers
dea3732f-67ac-47b9-8631-43956f311b49,87,0,152894,70,4,Average Customers
50c50d06-8e52-463f-af64-5850b1217e60,57,1,31879,43,2,Young Spenders
484c79e1-ecd4-44c4-817f-74bb5c78c5ce,36,0,96992,80,3,Savers
8456b5c3-2974-4fac-b31f-a1c56c6a60d2,54,1,174665,37,2,Young Spenders
27e429dc-d7b1-42ea-832f-462357fd8799,43,0,56543,81,3,Savers
588d0ee6-93bf-4c1a-88b1-370fc6ca761a,87,0,24933,70,3,Savers
0404da48-6db3-4b67-b8cf-b72277be4650,39,0,47123,26,0,High Value
f3f9a1a3-7712-4c6d-b7b7-c0cc1bade333,74,1,134385,26,2,Young Spenders
92814986-d26d-4231-a016-863974631bdd,45,0,71723,21,0,High Value
a5faffb9-ca97-499c-a93d-36856214d075,26,0,158873,77,3,Savers
5284802a-97a7-4ad2-a565-5f0f51f3653e,44,1,163155,79,1,Budget Shoppers
0c122e0f-5de1-4aa0-aeb5-79d285a9a73e,21,1,144965,36,2,Young Spenders
c6379002-35e1-4aee-8685-235b5327e76e,31,0,144207,81,3,Savers
5b6b4a30-7df2-4cc9-ac8e-a5085e81561a,82,1,109643,16,2,Young Spenders
513c5543-3d49-468e-b04c-fd765cae21dc,22,1,100009,28,2,Young Spenders
99c167a9-5178-43ef-9f1c-6d3f7ef003b7,53,1,71711,100,1,Budget Shoppers
fa7ea57e-76ea-4cc3-a633-b7a66f3b7ade,69,1,192592,71,1,Budget Shoppers
7e8c1987-e66c-413b-b567-b9bf505c010e,30,0,196354,9,0,High Value
8240fcbc-7598-4999-a4d5-dc4bb6dcd972,64,0,183627,18,4,Average Customers
f0708652-3dca-4b5a-86ba-c62e0f76fd1e,82,0,194775,74,3,Savers
0b5afeed-5b9c-4330-a46c-88333593ce60,57,0,167315,32,4,Average Customers
