Year,Factory_Name,Product,Unity,Month,Quantity
2002,LACTALIS - Melipilla (Metropolitana),Pasteurized milk 3.0% mg,Lts,Jan,0
2002,LACTALIS - Melipilla (Metropolitana),Pasteurized milk 2.5% mg,Lts,Jan,0
2002,LACTALIS - Melipilla (Metropolitana),Skimmed pasteurized milk,Lts,Jan,0
2002,LACTALIS - Melipilla (Metropolitana),Sterilized whole milk,Lts,Jan,0
2002,LACTALIS - Melipilla (Metropolitana),Sterilized semi-skimmed milk,Lts,Jan,0
2002,LACTALIS - Melipilla (Metropolitana),Sterilized skimmed milk,Lts,Jan,0
2002,LACTALIS - Melipilla (Metropolitana),Flavored sterilized milk,Lts,Jan,0
2002,LACTALIS - Melipilla (Metropolitana),Powdered milk 28% mg,Kg,Jan,0
2002,LACTALIS - Melipilla (Metropolitana),Powdered milk 26% mg,Kg,Jan,0
2002,LACTALIS - Melipilla (Metropolitana),Powdered milk 18% mg,Kg,Jan,0
2002,LACTALIS - Melipilla (Metropolitana),Powdered milk 20% mg,Kg,Jan,0
2002,LACTALIS - Melipilla (Metropolitana),Powdered milk 12% mg,Kg,Jan,0
2002,LACTALIS - Melipilla (Metropolitana),Skimmed powdered milk,Kg,Jan,0
2002,LACTALIS - Melipilla (Metropolitana),Total powdered milk,Kg,Jan,0
2002,LACTALIS - Melipilla (Metropolitana),Yogurt,Lts,Jan,0
2002,LACTALIS - Melipilla (Metropolitana),Cultured milk,Lts,Jan,0
2002,LACTALIS - Melipilla (Metropolitana),Small cheese,Kg,Jan,0
2002,LACTALIS - Melipilla (Metropolitana),Cheese,Kg,Jan,0
2002,LACTALIS - Melipilla (Metropolitana),Cream,Kg,Jan,0
2002,LACTALIS - Melipilla (Metropolitana),Butter,Kg,Jan,0
2002,LACTALIS - Melipilla (Metropolitana),Powdered whey,Kg,Jan,0
2002,LACTALIS - Melipilla (Metropolitana),Condensed milk,Kg,Jan,0
2002,LACTALIS - Melipilla (Metropolitana),Sweetened condensed milk,Kg,Jan,0
2002,LACTALIS - Melipilla (Metropolitana),Modified milk,Kg,Jan,0
2002,LACTALIS - Melipilla (Metropolitana),Evaporated milk,Kg,Jan,0
2002,LACTEOS FRUTILLAR - Frutillar (Los Lagos),Received milk volume,Lts,Jan,3465037
2002,LACTEOS FRUTILLAR - Frutillar (Los Lagos),Pasteurized milk 3.0% mg,Lts,Jan,0
2002,LACTEOS FRUTILLAR - Frutillar (Los Lagos),Pasteurized milk 2.5% mg,Lts,Jan,0
2002,LACTEOS FRUTILLAR - Frutillar (Los Lagos),Skimmed pasteurized milk,Lts,Jan,0
2002,LACTEOS FRUTILLAR - Frutillar (Los Lagos),Sterilized whole milk,Lts,Jan,457398
2002,LACTEOS FRUTILLAR - Frutillar (Los Lagos),Sterilized semi-skimmed milk,Lts,Jan,0
2002,LACTEOS FRUTILLAR - Frutillar (Los Lagos),Sterilized skimmed milk,Lts,Jan,63021
2002,LACTEOS FRUTILLAR - Frutillar (Los Lagos),Flavored sterilized milk,Lts,Jan,46776
2002,LACTEOS FRUTILLAR - Frutillar (Los Lagos),Powdered milk 28% mg,Kg,Jan,0
2002,LACTEOS FRUTILLAR - Frutillar (Los Lagos),Powdered milk 26% mg,Kg,Jan,141360
2002,LACTEOS FRUTILLAR - Frutillar (Los Lagos),Powdered milk 18% mg,Kg,Jan,0
2002,LACTEOS FRUTILLAR - Frutillar (Los Lagos),Powdered milk 20% mg,Kg,Jan,141360
2002,LACTEOS FRUTILLAR - Frutillar (Los Lagos),Powdered milk 12% mg,Kg,Jan,0
2002,LACTEOS FRUTILLAR - Frutillar (Los Lagos),Skimmed powdered milk,Kg,Jan,0
2002,LACTEOS FRUTILLAR - Frutillar (Los Lagos),Total powdered milk,Kg,Jan,141360
2002,LACTEOS FRUTILLAR - Frutillar (Los Lagos),Yogurt,Lts,Jan,14791
2002,LACTEOS FRUTILLAR - Frutillar (Los Lagos),Cultured milk,Lts,Jan,0
2002,LACTEOS FRUTILLAR - Frutillar (Los Lagos),Small cheese,Kg,Jan,0
2002,LACTEOS FRUTILLAR - Frutillar (Los Lagos),Cheese,Kg,Jan,238576
2002,LACTEOS FRUTILLAR - Frutillar (Los Lagos),Cream,Kg,Jan,5336
2002,LACTEOS FRUTILLAR - Frutillar (Los Lagos),Butter,Kg,Jan,27020
2002,LACTEOS FRUTILLAR - Frutillar (Los Lagos),Powdered whey,Kg,Jan,14780
2002,LACTEOS FRUTILLAR - Frutillar (Los Lagos),Condensed milk,Kg,Jan,0
2002,LACTEOS FRUTILLAR - Frutillar (Los Lagos),Sweetened condensed milk,Kg,Jan,9850
2002,LACTEOS FRUTILLAR - Frutillar (Los Lagos),Modified milk,Kg,Jan,0
2002,LACTEOS FRUTILLAR - Frutillar (Los Lagos),Evaporated milk,Kg,Jan,0
2002,LACTEOS OSORNO LTDA. - Osorno (Los Lagos),Received milk volume,Lts,Jan,1448978
2002,LACTEOS OSORNO LTDA. - Osorno (Los Lagos),Pasteurized milk 3.0% mg,Lts,Jan,0
2002,LACTEOS OSORNO LTDA. - Osorno (Los Lagos),Pasteurized milk 2.5% mg,Lts,Jan,0
2002,LACTEOS OSORNO LTDA. - Osorno (Los Lagos),Skimmed pasteurized milk,Lts,Jan,0
2002,LACTEOS OSORNO LTDA. - Osorno (Los Lagos),Sterilized whole milk,Lts,Jan,0
2002,LACTEOS OSORNO LTDA. - Osorno (Los Lagos),Sterilized semi-skimmed milk,Lts,Jan,0
2002,LACTEOS OSORNO LTDA. - Osorno (Los Lagos),Sterilized skimmed milk,Lts,Jan,0
2002,LACTEOS OSORNO LTDA. - Osorno (Los Lagos),Flavored sterilized milk,Lts,Jan,0
2002,LACTEOS OSORNO LTDA. - Osorno (Los Lagos),Powdered milk 28% mg,Kg,Jan,0
2002,LACTEOS OSORNO LTDA. - Osorno (Los Lagos),Powdered milk 26% mg,Kg,Jan,0
2002,LACTEOS OSORNO LTDA. - Osorno (Los Lagos),Powdered milk 18% mg,Kg,Jan,0
2002,LACTEOS OSORNO LTDA. - Osorno (Los Lagos),Powdered milk 20% mg,Kg,Jan,0
2002,LACTEOS OSORNO LTDA. - Osorno (Los Lagos),Powdered milk 12% mg,Kg,Jan,0
2002,LACTEOS OSORNO LTDA. - Osorno (Los Lagos),Skimmed powdered milk,Kg,Jan,0
2002,LACTEOS OSORNO LTDA. - Osorno (Los Lagos),Total powdered milk,Kg,Jan,0
2002,LACTEOS OSORNO LTDA. - Osorno (Los Lagos),Yogurt,Lts,Jan,0
2002,LACTEOS OSORNO LTDA. - Osorno (Los Lagos),Cultured milk,Lts,Jan,0
2002,LACTEOS OSORNO LTDA. - Osorno (Los Lagos),Small cheese,Kg,Jan,0
2002,LACTEOS OSORNO LTDA. - Osorno (Los Lagos),Cheese,Kg,Jan,152659
2002,LACTEOS OSORNO LTDA. - Osorno (Los Lagos),Cream,Kg,Jan,0
2002,LACTEOS OSORNO LTDA. - Osorno (Los Lagos),Butter,Kg,Jan,3568
2002,LACTEOS OSORNO LTDA. - Osorno (Los Lagos),Powdered whey,Kg,Jan,0
2002,LACTEOS OSORNO LTDA. - Osorno (Los Lagos),Condensed milk,Kg,Jan,0
2002,LACTEOS OSORNO LTDA. - Osorno (Los Lagos),Sweetened condensed milk,Kg,Jan,0
2002,LACTEOS OSORNO LTDA. - Osorno (Los Lagos),Modified milk,Kg,Jan,0
2002,LACTEOS OSORNO LTDA. - Osorno (Los Lagos),Evaporated milk,Kg,Jan,0
2002,LACTEOS VALDIVIA LTDA. - Valdivia (Los Ríos),Received milk volume,Lts,Jan,0
2002,LACTEOS VALDIVIA LTDA. - Valdivia (Los Ríos),Pasteurized milk 3.0% mg,Lts,Jan,0
2002,LACTEOS VALDIVIA LTDA. - Valdivia (Los Ríos),Pasteurized milk 2.5% mg,Lts,Jan,0
2002,LACTEOS VALDIVIA LTDA. - Valdivia (Los Ríos),Skimmed pasteurized milk,Lts,Jan,0
2002,LACTEOS VALDIVIA LTDA. - Valdivia (Los Ríos),Sterilized whole milk,Lts,Jan,0
2002,LACTEOS VALDIVIA LTDA. - Valdivia (Los Ríos),Sterilized semi-skimmed milk,Lts,Jan,0
2002,LACTEOS VALDIVIA LTDA. - Valdivia (Los Ríos),Sterilized skimmed milk,Lts,Jan,0
2002,LACTEOS VALDIVIA LTDA. - Valdivia (Los Ríos),Flavored sterilized milk,Lts,Jan,0
2002,LACTEOS VALDIVIA LTDA. - Valdivia (Los Ríos),Powdered milk 28% mg,Kg,Jan,0
2002,LACTEOS VALDIVIA LTDA. - Valdivia (Los Ríos),Powdered milk 26% mg,Kg,Jan,0
2002,LACTEOS VALDIVIA LTDA. - Valdivia (Los Ríos),Powdered milk 18% mg,Kg,Jan,0
2002,LACTEOS VALDIVIA LTDA. - Valdivia (Los Ríos),Powdered milk 20% mg,Kg,Jan,0
2002,LACTEOS VALDIVIA LTDA. - Valdivia (Los Ríos),Powdered milk 12% mg,Kg,Jan,0
2002,LACTEOS VALDIVIA LTDA. - Valdivia (Los Ríos),Skimmed powdered milk,Kg,Jan,0
2002,LACTEOS VALDIVIA LTDA. - Valdivia (Los Ríos),Total powdered milk,Kg,Jan,0
2002,LACTEOS VALDIVIA LTDA. - Valdivia (Los Ríos),Yogurt,Lts,Jan,0
2002,LACTEOS VALDIVIA LTDA. - Valdivia (Los Ríos),Cultured milk,Lts,Jan,0
2002,LACTEOS VALDIVIA LTDA. - Valdivia (Los Ríos),Small cheese,Kg,Jan,0
2002,LACTEOS VALDIVIA LTDA. - Valdivia (Los Ríos),Cheese,Kg,Jan,0
2002,LACTEOS VALDIVIA LTDA. - Valdivia (Los Ríos),Cream,Kg,Jan,0
2002,LACTEOS VALDIVIA LTDA. - Valdivia (Los Ríos),Butter,Kg,Jan,0
2002,LACTEOS VALDIVIA LTDA. - Valdivia (Los Ríos),Powdered whey,Kg,Jan,0
2002,LACTEOS VALDIVIA LTDA. - Valdivia (Los Ríos),Condensed milk,Kg,Jan,0
2002,LACTEOS VALDIVIA LTDA. - Valdivia (Los Ríos),Sweetened condensed milk,Kg,Jan,0
2002,LACTEOS VALDIVIA LTDA. - Valdivia (Los Ríos),Modified milk,Kg,Jan,0
2002,LACTEOS VALDIVIA LTDA. - Valdivia (Los Ríos),Evaporated milk,Kg,Jan,0
2002,LB INDUSTRIAS DE ALIMENTOS S.A. - Temuco (La Araucanía),Received milk volume,Lts,Jan,10400
2002,LB INDUSTRIAS DE ALIMENTOS S.A. - Temuco (La Araucanía),Pasteurized milk 3.0% mg,Lts,Jan,0
2002,LB INDUSTRIAS DE ALIMENTOS S.A. - Temuco (La Araucanía),Pasteurized milk 2.5% mg,Lts,Jan,0
2002,LB INDUSTRIAS DE ALIMENTOS S.A. - Temuco (La Araucanía),Skimmed pasteurized milk,Lts,Jan,0
2002,LB INDUSTRIAS DE ALIMENTOS S.A. - Temuco (La Araucanía),Sterilized whole milk,Lts,Jan,0
2002,LB INDUSTRIAS DE ALIMENTOS S.A. - Temuco (La Araucanía),Sterilized semi-skimmed milk,Lts,Jan,0
2002,LB INDUSTRIAS DE ALIMENTOS S.A. - Temuco (La Araucanía),Sterilized skimmed milk,Lts,Jan,0
2002,LB INDUSTRIAS DE ALIMENTOS S.A. - Temuco (La Araucanía),Flavored sterilized milk,Lts,Jan,0
2002,LB INDUSTRIAS DE ALIMENTOS S.A. - Temuco (La Araucanía),Powdered milk 28% mg,Kg,Jan,0
2002,LB INDUSTRIAS DE ALIMENTOS S.A. - Temuco (La Araucanía),Powdered milk 26% mg,Kg,Jan,0
2002,LB INDUSTRIAS DE ALIMENTOS S.A. - Temuco (La Araucanía),Powdered milk 18% mg,Kg,Jan,0
2002,LB INDUSTRIAS DE ALIMENTOS S.A. - Temuco (La Araucanía),Powdered milk 20% mg,Kg,Jan,0
2002,LB INDUSTRIAS DE ALIMENTOS S.A. - Temuco (La Araucanía),Powdered milk 12% mg,Kg,Jan,0
2002,LB INDUSTRIAS DE ALIMENTOS S.A. - Temuco (La Araucanía),Skimmed powdered milk,Kg,Jan,0
2002,LB INDUSTRIAS DE ALIMENTOS S.A. - Temuco (La Araucanía),Total powdered milk,Kg,Jan,0
2002,LB INDUSTRIAS DE ALIMENTOS S.A. - Temuco (La Araucanía),Yogurt,Lts,Jan,0
2002,LB INDUSTRIAS DE ALIMENTOS S.A. - Temuco (La Araucanía),Cultured milk,Lts,Jan,0
2002,LB INDUSTRIAS DE ALIMENTOS S.A. - Temuco (La Araucanía),Small cheese,Kg,Jan,0
2002,LB INDUSTRIAS DE ALIMENTOS S.A. - Temuco (La Araucanía),Cheese,Kg,Jan,0
2002,LB INDUSTRIAS DE ALIMENTOS S.A. - Temuco (La Araucanía),Cream,Kg,Jan,0
2002,LB INDUSTRIAS DE ALIMENTOS S.A. - Temuco (La Araucanía),Butter,Kg,Jan,0
2002,LB INDUSTRIAS DE ALIMENTOS S.A. - Temuco (La Araucanía),Powdered whey,Kg,Jan,0
2002,LB INDUSTRIAS DE ALIMENTOS S.A. - Temuco (La Araucanía),Condensed milk,Kg,Jan,0
2002,LB INDUSTRIAS DE ALIMENTOS S.A. - Temuco (La Araucanía),Sweetened condensed milk,Kg,Jan,0
2002,LB INDUSTRIAS DE ALIMENTOS S.A. - Temuco (La Araucanía),Modified milk,Kg,Jan,0
2002,LB INDUSTRIAS DE ALIMENTOS S.A. - Temuco (La Araucanía),Evaporated milk,Kg,Jan,0
2002,NESTLE CHILE S.A. - Macul (Metropolitana),Received milk volume,Lts,Jan,0
2002,NESTLE CHILE S.A. - Macul (Metropolitana),Pasteurized milk 3.0% mg,Lts,Jan,0
2002,NESTLE CHILE S.A. - Macul (Metropolitana),Pasteurized milk 2.5% mg,Lts,Jan,0
2002,NESTLE CHILE S.A. - Macul (Metropolitana),Skimmed pasteurized milk,Lts,Jan,0
2002,NESTLE CHILE S.A. - Macul (Metropolitana),Sterilized whole milk,Lts,Jan,0
2002,NESTLE CHILE S.A. - Macul (Metropolitana),Sterilized semi-skimmed milk,Lts,Jan,0
2002,NESTLE CHILE S.A. - Macul (Metropolitana),Sterilized skimmed milk,Lts,Jan,0
2002,NESTLE CHILE S.A. - Macul (Metropolitana),Flavored sterilized milk,Lts,Jan,0
2002,NESTLE CHILE S.A. - Macul (Metropolitana),Powdered milk 28% mg,Kg,Jan,0
2002,NESTLE CHILE S.A. - Macul (Metropolitana),Powdered milk 26% mg,Kg,Jan,0
2002,NESTLE CHILE S.A. - Macul (Metropolitana),Powdered milk 18% mg,Kg,Jan,0
2002,NESTLE CHILE S.A. - Macul (Metropolitana),Powdered milk 20% mg,Kg,Jan,0
2002,NESTLE CHILE S.A. - Macul (Metropolitana),Powdered milk 12% mg,Kg,Jan,0
2002,NESTLE CHILE S.A. - Macul (Metropolitana),Skimmed powdered milk,Kg,Jan,0
2002,NESTLE CHILE S.A. - Macul (Metropolitana),Total powdered milk,Kg,Jan,0
2002,NESTLE CHILE S.A. - Macul (Metropolitana),Yogurt,Lts,Jan,2229308
2002,NESTLE CHILE S.A. - Macul (Metropolitana),Cultured milk,Lts,Jan,0
2002,NESTLE CHILE S.A. - Macul (Metropolitana),Small cheese,Kg,Jan,0
2002,NESTLE CHILE S.A. - Macul (Metropolitana),Cheese,Kg,Jan,0
2002,NESTLE CHILE S.A. - Macul (Metropolitana),Cream,Kg,Jan,0
2002,NESTLE CHILE S.A. - Macul (Metropolitana),Butter,Kg,Jan,0
2002,NESTLE CHILE S.A. - Macul (Metropolitana),Powdered whey,Kg,Jan,0
2002,NESTLE CHILE S.A. - Macul (Metropolitana),Condensed milk,Kg,Jan,0
2002,NESTLE CHILE S.A. - Macul (Metropolitana),Sweetened condensed milk,Kg,Jan,0
2002,NESTLE CHILE S.A. - Macul (Metropolitana),Modified milk,Kg,Jan,0
2002,NESTLE CHILE S.A. - Macul (Metropolitana),Evaporated milk,Kg,Jan,0
2002,NESTLE CHILE S.A. - Los Angeles (Biobío),Received milk volume,Lts,Jan,6195515
2002,NESTLE CHILE S.A. - Los Angeles (Biobío),Pasteurized milk 3.0% mg,Lts,Jan,0
2002,NESTLE CHILE S.A. - Los Angeles (Biobío),Pasteurized milk 2.5% mg,Lts,Jan,0
2002,NESTLE CHILE S.A. - Los Angeles (Biobío),Skimmed pasteurized milk,Lts,Jan,0
2002,NESTLE CHILE S.A. - Los Angeles (Biobío),Sterilized whole milk,Lts,Jan,0
2002,NESTLE CHILE S.A. - Los Angeles (Biobío),Sterilized semi-skimmed milk,Lts,Jan,0
2002,NESTLE CHILE S.A. - Los Angeles (Biobío),Sterilized skimmed milk,Lts,Jan,0
2002,NESTLE CHILE S.A. - Los Angeles (Biobío),Flavored sterilized milk,Lts,Jan,0
2002,NESTLE CHILE S.A. - Los Angeles (Biobío),Powdered milk 28% mg,Kg,Jan,0
2002,NESTLE CHILE S.A. - Los Angeles (Biobío),Powdered milk 26% mg,Kg,Jan,0
2002,NESTLE CHILE S.A. - Los Angeles (Biobío),Powdered milk 18% mg,Kg,Jan,0
2002,NESTLE CHILE S.A. - Los Angeles (Biobío),Powdered milk 20% mg,Kg,Jan,0
2002,NESTLE CHILE S.A. - Los Angeles (Biobío),Powdered milk 12% mg,Kg,Jan,0
2002,NESTLE CHILE S.A. - Los Angeles (Biobío),Skimmed powdered milk,Kg,Jan,0
2002,NESTLE CHILE S.A. - Los Angeles (Biobío),Total powdered milk,Kg,Jan,0
2002,NESTLE CHILE S.A. - Los Angeles (Biobío),Yogurt,Lts,Jan,0
2002,NESTLE CHILE S.A. - Los Angeles (Biobío),Cultured milk,Lts,Jan,0
2002,NESTLE CHILE S.A. - Los Angeles (Biobío),Small cheese,Kg,Jan,0
2002,NESTLE CHILE S.A. - Los Angeles (Biobío),Cheese,Kg,Jan,0
2002,NESTLE CHILE S.A. - Los Angeles (Biobío),Cream,Kg,Jan,0
2002,NESTLE CHILE S.A. - Los Angeles (Biobío),Butter,Kg,Jan,160410
2002,NESTLE CHILE S.A. - Los Angeles (Biobío),Powdered whey,Kg,Jan,0
2002,NESTLE CHILE S.A. - Los Angeles (Biobío),Condensed milk,Kg,Jan,1836290
2002,NESTLE CHILE S.A. - Los Angeles (Biobío),Sweetened condensed milk,Kg,Jan,721850
2002,NESTLE CHILE S.A. - Los Angeles (Biobío),Modified milk,Kg,Jan,0
2002,NESTLE CHILE S.A. - Los Angeles (Biobío),Evaporated milk,Kg,Jan,0
2002,NESTLE CHILE S.A. - Osorno (Los Lagos),Received milk volume,Lts,Jan,12080296
2002,NESTLE CHILE S.A. - Osorno (Los Lagos),Pasteurized milk 3.0% mg,Lts,Jan,0
2002,NESTLE CHILE S.A. - Osorno (Los Lagos),Pasteurized milk 2.5% mg,Lts,Jan,0
2002,NESTLE CHILE S.A. - Osorno (Los Lagos),Skimmed pasteurized milk,Lts,Jan,0
2002,NESTLE CHILE S.A. - Osorno (Los Lagos),Sterilized whole milk,Lts,Jan,0
2002,NESTLE CHILE S.A. - Osorno (Los Lagos),Sterilized semi-skimmed milk,Lts,Jan,0
2002,NESTLE CHILE S.A. - Osorno (Los Lagos),Sterilized skimmed milk,Lts,Jan,0
2002,NESTLE CHILE S.A. - Osorno (Los Lagos),Flavored sterilized milk,Lts,Jan,0
2002,NESTLE CHILE S.A. - Osorno (Los Lagos),Powdered milk 28% mg,Kg,Jan,0
2002,NESTLE CHILE S.A. - Osorno (Los Lagos),Powdered milk 26% mg,Kg,Jan,1520820
2002,NESTLE CHILE S.A. - Osorno (Los Lagos),Powdered milk 18% mg,Kg,Jan,0
2002,NESTLE CHILE S.A. - Osorno (Los Lagos),Powdered milk 20% mg,Kg,Jan,1520820
2002,NESTLE CHILE S.A. - Osorno (Los Lagos),Powdered milk 12% mg,Kg,Jan,106270
2002,NESTLE CHILE S.A. - Osorno (Los Lagos),Skimmed powdered milk,Kg,Jan,0
2002,NESTLE CHILE S.A. - Osorno (Los Lagos),Total powdered milk,Kg,Jan,1627090
2002,NESTLE CHILE S.A. - Osorno (Los Lagos),Yogurt,Lts,Jan,0
2002,NESTLE CHILE S.A. - Osorno (Los Lagos),Cultured milk,Lts,Jan,0
2002,NESTLE CHILE S.A. - Osorno (Los Lagos),Small cheese,Kg,Jan,0
2002,NESTLE CHILE S.A. - Osorno (Los Lagos),Cheese,Kg,Jan,0
2002,NESTLE CHILE S.A. - Osorno (Los Lagos),Cream,Kg,Jan,0
2002,NESTLE CHILE S.A. - Osorno (Los Lagos),Butter,Kg,Jan,0
2002,NESTLE CHILE S.A. - Osorno (Los Lagos),Powdered whey,Kg,Jan,0
2002,NESTLE CHILE S.A. - Osorno (Los Lagos),Condensed milk,Kg,Jan,0
2002,NESTLE CHILE S.A. - Osorno (Los Lagos),Sweetened condensed milk,Kg,Jan,0
2002,NESTLE CHILE S.A. - Osorno (Los Lagos),Modified milk,Kg,Jan,86980
2002,NESTLE CHILE S.A. - Osorno (Los Lagos),Evaporated milk,Kg,Jan,0
2002,NESTLE CHILE S.A. - Llanquihue (Los Lagos),Received milk volume,Lts,Jan,14129870
2002,NESTLE CHILE S.A. - Llanquihue (Los Lagos),Pasteurized milk 3.0% mg,Lts,Jan,0
2002,NESTLE CHILE S.A. - Llanquihue (Los Lagos),Pasteurized milk 2.5% mg,Lts,Jan,0
2002,NESTLE CHILE S.A. - Llanquihue (Los Lagos),Skimmed pasteurized milk,Lts,Jan,0
2002,NESTLE CHILE S.A. - Llanquihue (Los Lagos),Sterilized whole milk,Lts,Jan,1053500
2002,NESTLE CHILE S.A. - Llanquihue (Los Lagos),Sterilized semi-skimmed milk,Lts,Jan,0
2002,NESTLE CHILE S.A. - Llanquihue (Los Lagos),Sterilized skimmed milk,Lts,Jan,467000
2002,NESTLE CHILE S.A. - Llanquihue (Los Lagos),Flavored sterilized milk,Lts,Jan,372111
2002,NESTLE CHILE S.A. - Llanquihue (Los Lagos),Powdered milk 28% mg,Kg,Jan,0
2002,NESTLE CHILE S.A. - Llanquihue (Los Lagos),Powdered milk 26% mg,Kg,Jan,927300
2002,NESTLE CHILE S.A. - Llanquihue (Los Lagos),Powdered milk 18% mg,Kg,Jan,0
2002,NESTLE CHILE S.A. - Llanquihue (Los Lagos),Powdered milk 20% mg,Kg,Jan,927300
2002,NESTLE CHILE S.A. - Llanquihue (Los Lagos),Powdered milk 12% mg,Kg,Jan,44470
2002,NESTLE CHILE S.A. - Llanquihue (Los Lagos),Skimmed powdered milk,Kg,Jan,444770
2002,NESTLE CHILE S.A. - Llanquihue (Los Lagos),Total powdered milk,Kg,Jan,1416540
2002,NESTLE CHILE S.A. - Llanquihue (Los Lagos),Yogurt,Lts,Jan,0
2002,NESTLE CHILE S.A. - Llanquihue (Los Lagos),Cultured milk,Lts,Jan,0
2002,NESTLE CHILE S.A. - Llanquihue (Los Lagos),Small cheese,Kg,Jan,0
2002,NESTLE CHILE S.A. - Llanquihue (Los Lagos),Cheese,Kg,Jan,0
2002,NESTLE CHILE S.A. - Llanquihue (Los Lagos),Cream,Kg,Jan,535140
2002,NESTLE CHILE S.A. - Llanquihue (Los Lagos),Butter,Kg,Jan,0
2002,NESTLE CHILE S.A. - Llanquihue (Los Lagos),Powdered whey,Kg,Jan,0
2002,NESTLE CHILE S.A. - Llanquihue (Los Lagos),Condensed milk,Kg,Jan,0
2002,NESTLE CHILE S.A. - Llanquihue (Los Lagos),Sweetened condensed milk,Kg,Jan,0
2002,NESTLE CHILE S.A. - Llanquihue (Los Lagos),Modified milk,Kg,Jan,0
2002,NESTLE CHILE S.A. - Llanquihue (Los Lagos),Evaporated milk,Kg,Jan,93180
2002,NESTLÉ CHILE S.A. (CANCURA) - Osorno (Los Lagos),Received milk volume,Lts,Jan,0
2002,NESTLÉ CHILE S.A. (CANCURA) - Osorno (Los Lagos),Pasteurized milk 3.0% mg,Lts,Jan,0
2002,NESTLÉ CHILE S.A. (CANCURA) - Osorno (Los Lagos),Pasteurized milk 2.5% mg,Lts,Jan,0
2002,NESTLÉ CHILE S.A. (CANCURA) - Osorno (Los Lagos),Skimmed pasteurized milk,Lts,Jan,0
2002,NESTLÉ CHILE S.A. (CANCURA) - Osorno (Los Lagos),Sterilized whole milk,Lts,Jan,0
2002,NESTLÉ CHILE S.A. (CANCURA) - Osorno (Los Lagos),Sterilized semi-skimmed milk,Lts,Jan,0
2002,NESTLÉ CHILE S.A. (CANCURA) - Osorno (Los Lagos),Sterilized skimmed milk,Lts,Jan,0
2002,NESTLÉ CHILE S.A. (CANCURA) - Osorno (Los Lagos),Flavored sterilized milk,Lts,Jan,0
2002,NESTLÉ CHILE S.A. (CANCURA) - Osorno (Los Lagos),Powdered milk 28% mg,Kg,Jan,0
2002,NESTLÉ CHILE S.A. (CANCURA) - Osorno (Los Lagos),Powdered milk 26% mg,Kg,Jan,0
2002,NESTLÉ CHILE S.A. (CANCURA) - Osorno (Los Lagos),Powdered milk 18% mg,Kg,Jan,0
2002,NESTLÉ CHILE S.A. (CANCURA) - Osorno (Los Lagos),Powdered milk 20% mg,Kg,Jan,0
2002,NESTLÉ CHILE S.A. (CANCURA) - Osorno (Los Lagos),Powdered milk 12% mg,Kg,Jan,0
2002,NESTLÉ CHILE S.A. (CANCURA) - Osorno (Los Lagos),Skimmed powdered milk,Kg,Jan,0
2002,NESTLÉ CHILE S.A. (CANCURA) - Osorno (Los Lagos),Total powdered milk,Kg,Jan,0
2002,NESTLÉ CHILE S.A. (CANCURA) - Osorno (Los Lagos),Yogurt,Lts,Jan,0
2002,NESTLÉ CHILE S.A. (CANCURA) - Osorno (Los Lagos),Cultured milk,Lts,Jan,0
2002,NESTLÉ CHILE S.A. (CANCURA) - Osorno (Los Lagos),Small cheese,Kg,Jan,0
2002,NESTLÉ CHILE S.A. (CANCURA) - Osorno (Los Lagos),Cheese,Kg,Jan,0
2002,NESTLÉ CHILE S.A. (CANCURA) - Osorno (Los Lagos),Cream,Kg,Jan,0
2002,NESTLÉ CHILE S.A. (CANCURA) - Osorno (Los Lagos),Butter,Kg,Jan,0
2002,NESTLÉ CHILE S.A. (CANCURA) - Osorno (Los Lagos),Powdered whey,Kg,Jan,0
2002,NESTLÉ CHILE S.A. (CANCURA) - Osorno (Los Lagos),Condensed milk,Kg,Jan,0
2002,NESTLÉ CHILE S.A. (CANCURA) - Osorno (Los Lagos),Sweetened condensed milk,Kg,Jan,0
2002,NESTLÉ CHILE S.A. (CANCURA) - Osorno (Los Lagos),Modified milk,Kg,Jan,0
2002,NESTLÉ CHILE S.A. (CANCURA) - Osorno (Los Lagos),Evaporated milk,Kg,Jan,0
2002,PROLESUR S.A. - Temuco (La Araucanía),Received milk volume,Lts,Jan,2555738
2002,PROLESUR S.A. - Temuco (La Araucanía),Pasteurized milk 3.0% mg,Lts,Jan,0
2002,PROLESUR S.A. - Temuco (La Araucanía),Pasteurized milk 2.5% mg,Lts,Jan,0
2002,PROLESUR S.A. - Temuco (La Araucanía),Skimmed pasteurized milk,Lts,Jan,0
2002,PROLESUR S.A. - Temuco (La Araucanía),Sterilized whole milk,Lts,Jan,0
2002,PROLESUR S.A. - Temuco (La Araucanía),Sterilized semi-skimmed milk,Lts,Jan,0
2002,PROLESUR S.A. - Temuco (La Araucanía),Sterilized skimmed milk,Lts,Jan,0
2002,PROLESUR S.A. - Temuco (La Araucanía),Flavored sterilized milk,Lts,Jan,0
2002,PROLESUR S.A. - Temuco (La Araucanía),Powdered milk 28% mg,Kg,Jan,0
2002,PROLESUR S.A. - Temuco (La Araucanía),Powdered milk 26% mg,Kg,Jan,0
2002,PROLESUR S.A. - Temuco (La Araucanía),Powdered milk 18% mg,Kg,Jan,0
2002,PROLESUR S.A. - Temuco (La Araucanía),Powdered milk 20% mg,Kg,Jan,0
